,activity_type,acc_x,acc_y,acc_z
25056,Still,997,-24,38
25057,Still,996,-24,38
25058,Still,996,-24,38
25059,Still,996,-24,38
25060,Still,996,-24,38
25061,Still,996,-25,38
25062,Still,996,-24,38
25063,Still,997,-24,38
25064,Still,996,-23,38
25065,Still,996,-23,38
25066,Still,997,-25,38
25067,Still,996,-23,38
25068,Still,996,-24,38
25069,Still,996,-24,38
25070,Still,997,-24,38
25071,Still,996,-24,38
25072,Still,996,-24,38
25073,Still,996,-24,38
25074,Still,996,-24,38
25075,Still,997,-24,38
25076,Still,996,-25,38
25077,Still,996,-24,38
25078,Still,996,-24,38
25079,Still,997,-25,38
25080,Still,996,-24,38
25081,Still,996,-24,38
25082,Still,996,-24,38
25083,Still,997,-24,38
25084,Still,996,-24,38
25085,Still,996,-24,38
25086,Still,997,-24,38
25087,Still,997,-24,38
25088,Still,997,-24,38
25089,Still,996,-24,39
25090,Still,996,-24,38
25091,Still,996,-24,38
25092,Still,996,-25,38
25093,Still,996,-24,37
25094,Still,997,-25,38
25095,Still,996,-24,38
25096,Still,996,-24,38
25097,Still,996,-24,38
25098,Still,997,-25,38
25099,Still,996,-24,38
25100,Still,996,-24,38
25101,Still,997,-24,38
25102,Still,997,-24,38
25103,Still,996,-24,38
25104,Still,996,-24,38
25105,Still,996,-24,38
25106,Still,996,-24,38
25107,Still,997,-24,38
25108,Still,996,-24,39
25109,Still,996,-24,39
25110,Still,996,-24,38
25111,Still,997,-24,38
25112,Still,996,-24,38
25113,Still,996,-24,38
25114,Still,996,-24,38
25115,Still,997,-24,38
25116,Still,996,-24,38
25117,Still,997,-24,38
25118,Still,997,-24,38
25119,Still,996,-24,38
25120,Still,996,-24,38
25121,Still,997,-24,38
25122,Still,997,-24,38
25123,Still,997,-24,38
25124,Still,997,-24,38
25125,Still,996,-24,38
25126,Still,997,-24,38
25127,Still,997,-24,38
25128,Still,996,-24,38
25129,Still,996,-24,38
25130,Still,997,-24,38
25131,Still,997,-24,38
25132,Still,996,-24,38
25133,Still,996,-25,38
25134,Still,996,-24,37
25135,Still,996,-24,38
25136,Still,996,-24,38
25137,Still,997,-24,38
25138,Still,997,-24,38
25139,Still,997,-24,38
25140,Still,997,-24,38
25141,Still,996,-24,39
25142,Still,997,-24,38
25143,Still,996,-24,38
25144,Still,997,-24,38
25145,Still,997,-24,38
25146,Still,996,-24,39
25147,Still,996,-24,39
25148,Still,997,-24,38
25149,Still,997,-24,38
25150,Still,996,-24,38
25151,Still,996,-24,38
25152,Still,996,-24,38
25153,Still,996,-24,38
25154,Still,996,-24,38
25155,Still,997,-25,38
25156,Still,996,-24,38
25157,Still,996,-25,38
25158,Still,996,-25,38
25159,Still,997,-24,38
25160,Still,996,-24,38
25161,Still,997,-24,38
25162,Still,997,-24,38
25163,Still,996,-24,38
25164,Still,996,-24,39
25165,Still,997,-24,38
25166,Still,997,-24,38
25167,Still,997,-24,38
25168,Still,997,-24,38
25169,Still,996,-24,38
25170,Still,997,-24,38
25171,Still,997,-24,38
25172,Still,997,-24,38
25173,Still,996,-24,39
25174,Still,997,-24,38
25175,Still,996,-25,38
25176,Still,996,-25,38
25177,Still,996,-25,38
25178,Still,997,-25,38
25179,Still,997,-24,38
25180,Still,997,-24,38
25181,Still,996,-24,38
25182,Still,996,-24,38
25183,Still,997,-24,38
25184,Still,997,-24,38
25185,Still,996,-24,38
25186,Still,997,-24,38
25187,Still,997,-24,38
25188,Still,996,-24,39
25189,Still,996,-24,39
25190,Still,996,-24,38
25191,Still,997,-24,38
25192,Still,997,-25,39
25193,Still,997,-25,39
25194,Still,997,-24,38
25195,Still,996,-24,38
25196,Still,997,-25,39
25197,Still,997,-24,39
25198,Still,997,-24,39
25199,Still,997,-25,38
25200,Still,997,-25,38
25201,Still,996,-24,38
25202,Still,996,-24,38
25203,Still,996,-24,39
25204,Still,997,-24,39
25205,Still,997,-24,38
25206,Still,996,-24,38
25207,Still,996,-24,38
25208,Still,996,-25,38
25209,Still,997,-24,38
25210,Still,996,-24,38
25211,Still,996,-24,38
25212,Still,997,-24,38
25213,Still,997,-24,38
25214,Still,996,-24,38
25215,Still,996,-24,39
25216,Still,996,-24,39
25217,Still,997,-25,38
25218,Still,996,-24,38
25219,Still,997,-24,38
25220,Still,997,-24,38
25221,Still,996,-24,38
25222,Still,996,-24,38
25223,Still,996,-24,38
25224,Still,996,-24,38
25225,Still,996,-24,38
25226,Still,997,-23,38
25227,Still,996,-24,38
25228,Still,997,-24,38
25229,Still,997,-24,38
25230,Still,996,-24,39
25231,Still,997,-24,38
25232,Still,996,-24,39
25233,Still,996,-24,39
25234,Still,996,-25,38
25235,Still,997,-24,38
25236,Still,996,-24,38
25237,Still,997,-24,38
25238,Still,997,-24,38
25239,Still,996,-24,38
25240,Still,997,-24,38
25241,Still,996,-23,38
25242,Still,996,-23,38
25243,Still,996,-24,38
25244,Still,997,-24,38
25245,Still,996,-24,38
25246,Still,997,-24,38
25247,Still,997,-24,38
25248,Still,996,-24,38
25249,Still,997,-25,38
25250,Still,996,-24,38
25251,Still,996,-24,38
25252,Still,997,-25,39
25253,Still,997,-24,38
25254,Still,997,-24,37
25255,Still,997,-24,37
25256,Still,996,-24,38
25257,Still,997,-24,38
25258,Still,996,-24,38
25259,Still,996,-24,38
25260,Still,996,-24,38
25261,Still,997,-24,38
25262,Still,997,-25,38
25263,Still,997,-24,38
25264,Still,997,-24,38
25265,Still,997,-24,38
25266,Still,997,-25,38
25267,Still,997,-24,38
25268,Still,996,-24,38
25269,Still,996,-24,38
25270,Still,997,-24,38
25271,Still,996,-24,38
25272,Still,997,-24,38
25273,Still,997,-24,38
25274,Still,996,-24,38
25275,Still,997,-24,38
25276,Still,996,-24,38
25277,Still,997,-24,38
25278,Still,997,-24,38
25279,Still,997,-24,38
25280,Still,996,-24,38
25281,Still,997,-24,37
25282,Still,997,-24,37
25283,Still,997,-24,38
25284,Still,997,-25,38
25285,Still,997,-25,38
25286,Still,997,-25,38
25287,Still,997,-24,38
25288,Still,997,-24,39
25289,Still,996,-24,38
25290,Still,996,-25,39
25291,Still,996,-25,39
25292,Still,997,-24,38
25293,Still,997,-24,38
25294,Still,997,-25,38
25295,Still,997,-25,38
25296,Still,996,-25,38
25297,Still,996,-24,38
25298,Still,997,-24,39
25299,Still,996,-24,38
25300,Still,996,-24,38
25301,Still,997,-24,39
25302,Still,996,-24,38
25303,Still,996,-25,38
25304,Still,996,-25,38
25305,Still,996,-25,38
25306,Still,997,-25,38
25307,Still,997,-24,38
25308,Still,996,-24,38
25309,Still,996,-24,38
25310,Still,997,-25,38
25311,Still,997,-24,38
25312,Still,997,-24,38
25313,Still,997,-24,38
25314,Still,996,-25,39
25315,Still,996,-25,37
25316,Still,996,-24,38
25317,Still,996,-24,38
25318,Still,996,-24,38
25319,Still,996,-24,38
25320,Still,997,-24,38
25321,Still,997,-24,38
25322,Still,997,-24,38
25323,Still,996,-24,38
25324,Still,996,-24,38
25325,Still,996,-24,38
25326,Still,996,-24,38
25327,Still,997,-24,39
25328,Still,996,-24,38
25329,Still,997,-24,38
25330,Still,996,-24,38
25331,Still,996,-24,38
25332,Still,997,-24,38
25333,Still,997,-24,38
25334,Still,996,-24,38
25335,Still,996,-24,38
25336,Still,996,-24,38
25337,Still,997,-24,38
25338,Still,996,-24,38
25339,Still,996,-24,38
25340,Still,996,-24,38
25341,Still,996,-24,38
25342,Still,996,-25,38
25343,Still,997,-25,38
25344,Still,997,-25,38
25345,Still,997,-25,39
25346,Still,997,-24,38
25347,Still,996,-24,38
25348,Still,996,-25,38
25349,Still,996,-25,38
25350,Still,996,-24,38
25351,Still,997,-24,38
25352,Still,996,-24,39
25353,Still,996,-24,39
25354,Still,997,-23,39
25355,Still,997,-24,38
25356,Still,996,-24,38
25357,Still,996,-24,38
25358,Still,996,-24,38
25359,Still,996,-24,38
25360,Still,997,-24,38
25361,Still,997,-24,38
25362,Still,997,-24,38
25363,Still,997,-25,38
25364,Still,997,-25,38
25365,Still,997,-24,38
25366,Still,997,-24,38
25367,Still,997,-24,38
25368,Still,997,-24,38
25369,Still,997,-24,38
25370,Still,997,-24,38
25371,Still,997,-24,38
25372,Still,996,-24,39
25373,Still,996,-25,38
25374,Still,997,-24,39
25375,Still,997,-24,39
25376,Still,997,-25,38
25377,Still,996,-24,38
25378,Still,997,-25,38
25379,Still,996,-24,38
25380,Still,996,-24,38
25381,Still,996,-24,38
25382,Still,997,-24,38
25383,Still,996,-24,39
25384,Still,996,-24,39
25385,Still,997,-24,38
25386,Still,997,-25,38
25387,Still,996,-24,38
25388,Still,996,-24,38
25389,Still,997,-25,39
25390,Still,996,-25,38
25391,Still,997,-24,38
25392,Still,996,-24,38
25393,Still,996,-24,38
25394,Still,997,-24,38
25395,Still,997,-24,38
25396,Still,996,-24,38
25397,Still,996,-24,38
25398,Still,997,-24,39
25399,Still,996,-24,38
25400,Still,997,-24,38
25401,Still,997,-24,38
25402,Still,997,-24,38
25403,Still,997,-25,38
25404,Still,997,-24,38
25405,Still,996,-24,38
25406,Still,996,-24,38
25407,Still,996,-24,37
25408,Still,997,-24,38
25409,Still,996,-24,38
25410,Still,996,-24,38
25411,Still,996,-24,38
25412,Still,997,-24,38
25413,Still,996,-24,38
25414,Still,996,-24,38
25415,Still,996,-24,38
25416,Still,996,-24,38
25417,Still,996,-24,38
25418,Still,996,-24,38
25419,Still,997,-24,37
25420,Still,997,-24,37
25421,Still,997,-24,38
25422,Still,996,-24,38
25423,Still,996,-24,38
25424,Still,996,-24,38
25425,Still,997,-25,38
25426,Still,996,-24,38
25427,Still,997,-24,38
25428,Still,997,-24,38
25429,Still,996,-25,38
25430,Still,997,-25,38
25431,Still,997,-24,39
25432,Still,996,-24,38
25433,Still,996,-24,38
25434,Still,996,-24,38
25435,Still,996,-24,38
25436,Still,996,-24,38
25437,Still,996,-20,51
25438,Still,996,-19,52
25439,Still,994,-18,52
25440,Still,996,-19,51
25441,Still,999,-20,51
25442,Still,999,-20,51
25443,Still,997,-20,52
25444,Still,995,-20,52
25445,Still,997,-19,51
25446,Still,997,-19,51
25447,Still,997,-20,51
25448,Still,995,-19,51
25449,Still,997,-19,52
25450,Still,996,-19,52
25451,Still,996,-19,52
25452,Still,996,-19,52
25453,Still,997,-20,52
25454,Still,996,-19,51
25455,Still,996,-19,51
25456,Still,996,-20,52
25457,Still,997,-19,51
25458,Still,996,-20,51
25459,Still,996,-20,51
25460,Still,997,-19,51
25461,Still,996,-19,51
25462,Still,996,-19,51
25463,Still,997,-20,52
25464,Still,997,-20,52
25465,Still,996,-20,51
25466,Still,997,-19,51
25467,Still,996,-19,51
25468,Still,996,-19,51
25469,Still,997,-19,52
25470,Still,995,-19,52
25471,Still,996,-20,51
25472,Still,997,-20,51
25473,Still,997,-20,51
25474,Still,995,-19,52
25475,Still,996,-19,52
25476,Still,997,-19,52
25477,Still,997,-19,52
25478,Still,995,-19,51
25479,Still,997,-19,51
25480,Still,994,-19,51
25481,Still,994,-19,51
25482,Still,996,-20,51
25483,Still,996,-20,52
25484,Still,996,-19,52
25485,Still,997,-19,52
25486,Still,997,-19,52
25487,Still,996,-19,52
25488,Still,996,-19,51
25489,Still,996,-20,51
25490,Still,996,-20,51
25491,Still,996,-19,52
25492,Still,996,-19,51
25493,Still,995,-20,51
25494,Still,997,-19,51
25495,Still,997,-19,51
25496,Still,997,-19,51
25497,Still,994,-19,50
25498,Still,995,-19,51
25499,Still,995,-19,51
25500,Still,996,-19,51
25501,Still,1000,-20,52
25502,Still,997,-20,52
25503,Still,992,-19,50
25504,Still,992,-19,50
25505,Still,1000,-19,53
25506,Still,992,-19,51
25507,Still,998,-19,51
25508,Still,998,-19,51
25509,Still,997,-20,51
25510,Still,993,-18,51
25511,Still,998,-19,51
25512,Still,998,-19,51
25513,Still,995,-20,51
25514,Still,997,-20,52
25515,Still,995,-19,51
25516,Still,996,-19,51
25517,Still,996,-19,51
25518,Still,997,-20,52
25519,Still,996,-19,52
25520,Still,996,-19,51
25521,Still,996,-19,51
25522,Still,997,-19,52
25523,Still,997,-20,52
25524,Still,997,-20,51
25525,Still,994,-20,51
25526,Still,994,-20,51
25527,Still,994,-19,51
25528,Still,1001,-19,52
25529,Still,994,-20,50
25530,Still,994,-20,50
25531,Still,995,-19,52
25532,Still,998,-19,51
25533,Still,993,-19,51
25534,Still,999,-20,51
25535,Still,999,-20,51
25536,Still,995,-19,51
25537,Still,999,-20,52
25538,Still,996,-19,51
25539,Still,996,-19,51
25540,Still,995,-18,51
25541,Still,998,-20,52
25542,Still,996,-21,51
25543,Still,996,-21,51
25544,Still,998,-19,52
25545,Still,995,-18,51
25546,Still,996,-20,52
25547,Still,997,-20,52
25548,Still,997,-20,52
25549,Still,995,-19,51
25550,Still,996,-20,51
25551,Still,997,-19,51
25552,Still,997,-19,51
25553,Still,996,-19,52
25554,Still,995,-19,51
25555,Still,997,-19,51
25556,Still,996,-18,51
25557,Still,996,-18,51
25558,Still,995,-20,51
25559,Still,997,-20,51
25560,Still,995,-19,51
25561,Still,995,-19,51
25562,Still,996,-19,51
25563,Still,997,-20,51
25564,Still,996,-20,51
25565,Still,996,-20,51
25566,Still,996,-19,52
25567,Still,996,-19,51
25568,Still,998,-19,52
25569,Still,994,-20,51
25570,Still,994,-20,51
25571,Still,998,-19,51
25572,Still,996,-19,52
25573,Still,997,-19,51
25574,Still,997,-19,51
25575,Still,997,-20,52
25576,Still,995,-19,51
25577,Still,998,-19,51
25578,Still,994,-19,51
25579,Still,994,-19,51
25580,Still,999,-19,52
25581,Still,994,-19,50
25582,Still,998,-20,52
25583,Still,998,-20,52
25584,Still,997,-19,51
25585,Still,996,-19,52
25586,Still,999,-20,51
25587,Still,994,-19,51
25588,Still,994,-19,51
25589,Still,997,-19,51
25590,Still,995,-20,51
25591,Still,995,-19,51
25592,Still,995,-19,51
25593,Still,996,-19,51
25594,Still,995,-19,51
25595,Still,997,-19,51
25596,Still,997,-19,51
25597,Still,995,-20,51
25598,Still,996,-19,51
25599,Still,995,-19,51
25600,Still,995,-19,51
25601,Still,995,-19,51
25602,Still,996,-19,51
25603,Still,996,-19,51
25604,Still,998,-19,52
25605,Still,998,-19,52
25606,Still,997,-20,52
25607,Still,997,-20,51
25608,Still,996,-19,52
25609,Still,996,-19,51
25610,Still,996,-19,51
25611,Still,996,-19,51
25612,Still,995,-18,51
25613,Still,996,-20,51
25614,Still,996,-20,51
25615,Still,995,-19,52
25616,Still,996,-18,51
25617,Still,996,-19,51
25618,Still,995,-19,51
25619,Still,995,-19,51
25620,Still,997,-19,51
25621,Still,996,-19,52
25622,Still,996,-19,51
25623,Still,996,-19,51
25624,Still,996,-19,51
25625,Still,996,-19,51
25626,Still,996,-18,51
25627,Still,996,-18,51
25628,Still,996,-19,52
25629,Still,996,-19,51
25630,Still,996,-19,51
25631,Still,996,-20,51
25632,Still,996,-20,51
25633,Still,997,-19,51
25634,Still,995,-19,51
25635,Still,994,-19,51
25636,Still,994,-19,51
25637,Still,995,-18,51
25638,Still,996,-20,52
25639,Still,996,-19,52
25640,Still,1001,-19,53
25641,Still,1001,-19,53
25642,Still,990,-21,50
25643,Still,999,-16,52
25644,Still,1002,-19,54
25645,Still,1002,-19,54
25646,Still,991,-20,52
25647,Still,999,-19,52
25648,Still,993,-19,52
25649,Still,993,-19,52
25650,Still,996,-19,51
25651,Still,998,-20,52
25652,Still,995,-19,51
25653,Still,1001,-20,53
25654,Still,1001,-20,53
25655,Still,993,-18,51
25656,Still,996,-19,52
25657,Still,997,-20,52
25658,Still,997,-20,52
25659,Still,995,-19,51
25660,Still,997,-19,51
25661,Still,994,-20,52
25662,Still,999,-19,52
25663,Still,999,-19,52
25664,Still,995,-18,52
25665,Still,996,-19,51
25666,Still,998,-19,52
25667,Still,998,-19,52
25668,Still,996,-19,52
25669,Still,997,-19,52
25670,Still,995,-19,52
25671,Still,996,-19,51
25672,Still,996,-19,51
25673,Still,996,-20,51
25674,Still,995,-20,52
25675,Still,997,-19,52
25676,Still,997,-19,52
25677,Still,996,-19,52
25678,Still,997,-19,52
25679,Still,997,-19,52
25680,Still,997,-19,52
25681,Still,995,-19,52
25682,Still,998,-19,53
25683,Still,995,-19,52
25684,Still,995,-19,52
25685,Still,995,-19,52
25686,Still,998,-19,52
25687,Still,996,-19,52
25688,Still,996,-19,52
25689,Still,996,-19,52
25690,Still,996,-18,52
25691,Still,997,-19,52
25692,Still,996,-19,51
25693,Still,996,-19,51
25694,Still,996,-19,51
25695,Still,996,-19,51
25696,Still,997,-19,52
25697,Still,996,-19,52
25698,Still,996,-19,52
25699,Still,997,-19,52
25700,Still,996,-19,52
25701,Still,996,-19,51
25702,Still,996,-19,51
25703,Still,997,-19,52
25704,Still,996,-19,51
25705,Still,996,-19,51
25706,Still,997,-19,52
25707,Still,997,-19,52
25708,Still,996,-18,51
25709,Still,997,-19,51
25710,Still,996,-19,51
25711,Still,996,-19,51
25712,Still,996,-18,51
25713,Still,997,-19,51
25714,Still,996,-19,51
25715,Still,996,-19,51
25716,Still,996,-19,51
25717,Still,996,-19,51
25718,Still,996,-18,51
25719,Still,996,-19,52
25720,Still,996,-19,52
25721,Still,997,-19,52
25722,Still,997,-19,51
25723,Still,995,-19,51
25724,Still,996,-19,51
25725,Still,996,-19,51
25726,Still,996,-19,51
25727,Still,995,-19,51
25728,Still,998,-19,52
25729,Still,998,-19,52
25730,Still,996,-19,51
25731,Still,996,-19,51
25732,Still,996,-19,51
25733,Still,996,-19,51
25734,Still,996,-19,51
25735,Still,997,-19,51
25736,Still,995,-19,51
25737,Still,996,-19,51
25738,Still,996,-19,51
25739,Still,997,-18,52
25740,Still,996,-19,51
25741,Still,997,-19,51
25742,Still,997,-19,51
25743,Still,997,-18,51
25744,Still,997,-19,51
25745,Still,996,-19,51
25746,Still,997,-19,51
25747,Still,997,-19,51
25748,Still,996,-19,51
25749,Still,996,-19,51
25750,Still,996,-19,51
25751,Still,996,-19,51
25752,Still,996,-19,50
25753,Still,997,-19,51
25754,Still,997,-19,50
25755,Still,996,-19,51
25756,Still,996,-19,51
25757,Still,996,-18,51
25758,Still,997,-19,50
25759,Still,997,-19,50
25760,Still,997,-19,50
25761,Still,995,-19,50
25762,Still,997,-18,51
25763,Still,996,-19,51
25764,Still,996,-19,51
25765,Still,997,-18,51
25766,Still,997,-19,51
25767,Still,996,-19,50
25768,Still,996,-19,51
25769,Still,996,-19,51
25770,Still,996,-18,51
25771,Still,997,-19,51
25772,Still,997,-19,50
25773,Still,997,-19,50
25774,Still,996,-19,50
25775,Still,997,-19,50
25776,Still,996,-19,51
25777,Still,996,-18,51
25778,Still,996,-18,51
25779,Still,995,-18,50
25780,Still,986,-18,49
25781,Still,998,-18,51
25782,Still,998,-18,51
25783,Still,1024,-19,56
25784,Still,976,-22,49
25785,Still,1001,-20,52
25786,Still,996,-15,50
25787,Still,996,-15,50
25788,Still,986,-15,48
25789,Still,1002,-20,52
25790,Still,997,-23,52
25791,Still,997,-23,52
25792,Still,1000,-20,52
25793,Still,993,-15,49
25794,Still,996,-19,51
25795,Still,996,-19,51
25796,Still,997,-22,51
25797,Still,997,-20,52
25798,Still,996,-17,51
25799,Still,995,-19,51
25800,Still,995,-19,51
25801,Still,997,-20,51
25802,Still,996,-19,51
25803,Still,997,-18,50
25804,Still,997,-18,50
25805,Still,996,-18,50
25806,Still,997,-20,51
25807,Still,998,-20,51
25808,Still,996,-19,52
25809,Still,996,-19,52
25810,Still,996,-18,51
25811,Still,996,-20,50
25812,Still,997,-20,51
25813,Still,997,-20,51
25814,Still,996,-19,52
25815,Still,996,-19,51
25816,Still,996,-20,51
25817,Still,996,-20,51
25818,Still,997,-19,51
25819,Still,997,-20,51
25820,Still,997,-19,51
25821,Still,996,-19,52
25822,Still,996,-19,52
25823,Still,996,-19,51
25824,Still,996,-19,51
25825,Still,996,-19,50
25826,Still,996,-19,50
25827,Still,996,-19,51
25828,Still,996,-20,51
25829,Still,997,-20,52
25830,Still,996,-19,51
25831,Still,996,-19,51
25832,Still,996,-19,52
25833,Still,996,-20,51
25834,Still,997,-19,52
25835,Still,997,-19,52
25836,Still,996,-19,51
25837,Still,996,-19,51
25838,Still,996,-19,51
25839,Still,996,-20,52
25840,Still,996,-20,52
25841,Still,997,-19,52
25842,Still,996,-19,51
25843,Still,996,-19,52
25844,Still,996,-19,52
25845,Still,996,-20,51
25846,Still,996,-19,51
25847,Still,996,-19,52
25848,Still,996,-19,52
25849,Still,997,-19,52
25850,Still,997,-19,52
25851,Still,996,-19,53
25852,Still,997,-19,52
25853,Still,997,-19,52
25854,Still,996,-19,51
25855,Still,997,-19,52
25856,Still,996,-19,53
25857,Still,996,-19,53
25858,Still,996,-19,51
25859,Still,996,-19,52
25860,Still,996,-20,53
25861,Still,996,-20,52
25862,Still,996,-20,52
25863,Still,997,-20,52
25864,Still,996,-19,52
25865,Still,997,-19,53
25866,Still,997,-19,53
25867,Still,996,-20,52
25868,Still,996,-19,52
25869,Still,997,-19,52
25870,Still,997,-19,52
25871,Still,997,-19,52
25872,Still,996,-19,52
25873,Still,996,-19,52
25874,Still,996,-19,53
25875,Still,996,-19,53
25876,Still,996,-20,52
25877,Still,996,-19,52
25878,Still,996,-19,52
25879,Still,996,-19,52
25880,Still,996,-19,52
25881,Still,996,-19,53
25882,Still,996,-20,52
25883,Still,997,-20,52
25884,Still,997,-20,52
25885,Still,996,-19,52
25886,Still,997,-19,53
25887,Still,996,-19,52
25888,Still,996,-19,52
25889,Still,996,-20,53
25890,Still,996,-19,52
25891,Still,996,-19,52
25892,Still,997,-19,52
25893,Still,997,-19,52
25894,Still,996,-19,52
25895,Still,996,-19,52
25896,Still,996,-19,52
25897,Still,996,-19,52
25898,Still,996,-19,52
25899,Still,997,-19,52
25900,Still,997,-19,53
25901,Still,997,-19,53
25902,Still,996,-19,52
25903,Still,996,-19,52
25904,Still,996,-19,52
25905,Still,997,-19,52
25906,Still,997,-19,52
25907,Still,996,-20,52
25908,Still,996,-19,52
25909,Still,997,-19,52
25910,Still,997,-19,52
25911,Still,996,-19,52
25912,Still,996,-20,52
25913,Still,996,-19,51
25914,Still,997,-19,51
25915,Still,997,-19,51
25916,Still,996,-20,52
25917,Still,997,-20,52
25918,Still,997,-20,52
25919,Still,997,-20,52
25920,Still,996,-19,52
25921,Still,996,-19,52
25922,Still,996,-19,52
25923,Still,996,-19,52
25924,Still,996,-19,52
25925,Still,996,-19,52
25926,Still,996,-19,52
25927,Still,996,-20,52
25928,Still,996,-20,52
25929,Still,996,-20,52
25930,Still,997,-20,52
25931,Still,995,-19,52
25932,Still,995,-19,52
25933,Still,996,-19,52
25934,Still,996,-19,51
25935,Still,996,-19,52
25936,Still,996,-19,51
25937,Still,996,-19,51
25938,Still,996,-19,52
